ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,001,123
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,002,59
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,003,311
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,004,799
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,005,211
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,006,570
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,007,666
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,008,89
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,009,1019
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,010,235
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,011,49
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,012,528
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,014,144
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,015,247
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,016,313
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,017,57
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,018,56
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,019,270
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,020,1008
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,027,80
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,028,40
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0143,029,23
09,Ciudad de México,016,Miguel Hidalgo,0001,Total AGEB urbana,0158,000,4030
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,001,70
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,002,94
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,003,147
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,004,18
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,005,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,006,696
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,007,229
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,008,22
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,009,56
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,010,216
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,011,14
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,012,92
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,013,229
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,014,295
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,015,58
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,017,129
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,018,102
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,019,102
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,020,104
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,021,608
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,022,109
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,023,613
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,024,26
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,028,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0158,030,1
09,Ciudad de México,016,Miguel Hidalgo,0001,Total AGEB urbana,0162,000,4905
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,001,230
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,002,170
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,003,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,004,184
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,005,255
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,006,239
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,007,713
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,008,603
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,009,175
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,010,157
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,011,68
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,012,249
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,013,276
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,014,185
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,015,594
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,016,52
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,017,226
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,018,126
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,019,256
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,020,46
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0162,021,101
09,Ciudad de México,016,Miguel Hidalgo,0001,Total AGEB urbana,0177,000,7071
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,001,159
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,002,257
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,003,218
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,004,222
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,005,359
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,006,222
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,007,174
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,008,184
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,009,76
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,010,220
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,011,312
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,012,745
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,013,875
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,014,611
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,015,165
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,016,257
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,017,103
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,018,202
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,019,220
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,020,162
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,021,254
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,022,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,023,62
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,024,229
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,025,139
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,026,76
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,027,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,028,166
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,029,36
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,030,366
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0177,031,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Total AGEB urbana,0181,000,9026
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,001,302
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,002,1182
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,003,131
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,004,356
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,005,270
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,006,228
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,007,368
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,008,786
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,009,82
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,010,55
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,011,18
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,012,173
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,013,1086
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,014,333
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,015,199
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,016,537
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,018,132
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,019,678
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,020,19
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,022,54
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,023,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,024,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,026,240
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,027,100
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,028,248
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,029,208
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,030,44
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,031,164
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,032,226
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,033,231
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,034,107
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,035,99
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,036,60
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,037,117
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,038,104
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,039,89
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,040,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Total AGEB urbana,0196,000,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0196,001,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Total AGEB urbana,0209,000,1289
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,001,88
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,002,114
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,003,32
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,004,120
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,005,67
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,006,106
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,007,78
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,008,3
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,009,151
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,010,88
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,011,46
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,012,154
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,013,148
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,014,57
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,015,4
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,016,27
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,017,6
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,018,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0209,019,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Total AGEB urbana,0213,000,7545
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,001,206
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,002,111
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,003,50
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,004,263
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,005,69
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,006,239
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,007,403
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,008,240
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,009,254
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,010,266
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,011,227
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,012,522
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,013,255
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,014,500
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,015,335
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,016,550
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,017,142
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,018,126
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,019,67
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,020,264
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,021,671
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,022,535
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,023,367
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,024,356
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,025,252
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,026,43
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,027,69
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,028,58
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,029,34
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,030,71
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0213,031,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Total AGEB urbana,0228,000,2
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0228,001,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0228,002,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0228,003,2
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0228,004,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Total AGEB urbana,0232,000,28
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0232,001,13
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0232,002,15
09,Ciudad de México,016,Miguel Hidalgo,0001,Total AGEB urbana,0247,000,10020
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,001,169
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,002,219
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,003,5
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,004,186
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,005,400
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,006,369
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,007,266
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,008,188
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,009,247
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,010,235
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,011,202
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,012,26
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,013,177
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,014,143
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,015,248
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,016,916
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,017,45
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,018,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,019,200
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,020,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,021,505
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,023,406
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,024,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,025,881
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,026,1637
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,027,228
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,028,205
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,029,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,030,548
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,031,255
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,032,51
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,033,119
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,034,197
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,035,41
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0247,036,706
09,Ciudad de México,016,Miguel Hidalgo,0001,Total AGEB urbana,0251,000,8170
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0251,001,675
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0251,002,283
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0251,003,432
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0251,004,419
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0251,005,797
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0251,006,481
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0251,007,1161
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0251,008,1214
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0251,009,587
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0251,010,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0251,011,790
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0251,012,367
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0251,013,109
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0251,014,461
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0251,015,119
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0251,016,275
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0251,017,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Total AGEB urbana,0270,000,7375
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,001,222
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,002,109
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,003,695
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,004,182
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,005,535
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,006,848
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,007,522
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,008,236
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,009,115
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,010,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,011,323
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,012,97
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,013,578
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,014,415
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,015,53
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,016,307
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,017,194
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,018,65
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,019,68
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,020,350
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,022,59
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,024,294
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,025,135
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,026,45
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,027,23
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,028,32
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,029,40
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,030,17
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,031,23
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,032,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,033,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,034,45
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,035,17
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,036,37
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,037,59
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,038,6
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,039,2
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,040,2
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,041,2
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,042,316
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,043,160
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0270,044,147
09,Ciudad de México,016,Miguel Hidalgo,0001,Total AGEB urbana,0285,000,7645
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0285,001,216
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0285,002,1625
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0285,003,231
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0285,004,122
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0285,005,7
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0285,006,44
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0285,007,0
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0285,008,414
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0285,009,1003
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0285,010,1375
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0285,011,894
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0285,012,790
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0285,013,183
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0285,014,36
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0285,015,288
09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0285,016,347
